iso3,country_name,year,tic,tic_status,tic_observed_flag,log_capacity_lag,technology,currency_base_year,equipment_share,equipment_cost,other_cost,equipment_observed_flag,equipment_cost_observed,completion_id,window_role,q,q_S1,q_S3,q_raw_scope,s_import,s_import_raw,import_dependency_value,import_dependency_id,sourcing_status,price_proxy_id,price_status,price_quality,pc,pa,relative_price,convergence05,convergence10,non_CN_major_suppliers_pa,fixed_preperiod_supplier_basket_pa,Klevel,K0,Klevel_flow,Klevel_share,Klevel_lag2,Klevel_raw_tail,log_noncn_citations_lag,knowledge_status,knowledge_measure_id,patent_definition_unverified,reference_citation_year,pre_sample_reference_assumption,Klevel_stock10,Klevel_stock15,Klevel_stock20,gross_new_capacity_kw,national_new_capacity_kw_proxy,capacity_status,capacity_amount_label,sample_id,onshore_scope_status,tariff_status,tariff_scenario_id,assumption_ids,evidence_grade,notes,border_ratio_actual,r0,q0,tau0,P,S,T,K,input_version,imports_usd,china_imports_usd,reported_world_usd,partner_sum_usd,world_minus_partner_sum,exports_usd,share_unit,value_share,units_share,kg_share,units_value_coverage,kg_value_coverage,hs6,source_file,trade_basis,china_record_observed,net_trade_balance_2010_2012,q_value,equipment_status,power_basis,actual_cost_usd_per_kw,new_capacity_kw,X_CN_actual,patent_knowledge_stock,q_ref_2010,X_ref_2010,H_ref_2010
USA,United States,2023,1135.01208663956,latest_Data_raw_source_native_anchor,1,11.802869756673411,solar_pv,2024,0.359526038533141,408.0663991967552,726.9456874428048,1,408.06639919675536,primary,primary_through_2022_extension_after,0.0004636568763904,0.0006182091685206,0.0006182091685206,0.0004636568763904,0.0006182091685206,0.0006182091685206,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.3132281255870032,0.3447234388797381,0.9086359970326168,0.9361971092074564,0.95630088060911,0.756994319125615,0.8953466512022014,4.852030263919617,5.153291594497779,126.99999999999996,0.0796238244514106,4.770684624465665,4.852030263919617,7.292337176173877,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,7.128804005349243,6.800024291916838,6.521560078842413,13542340.000000006,32501616.00000001,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.4985796049208466,0.7822241739646847,0.2885153322458873,1.0517573770491804,-0.0267135669067932,0.026671204461287,0.0002100360975322,-0.3012613305781624,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1135.01208663956,13542340.000000006,1586.839872,51178.08003377619,0.2707293689466955,10.0,10611.6
AUS,Australia,2024,943.969038552507,latest_Data_raw_source_native_anchor,1,10.513452234767971,solar_pv,2024,0.3120250671229604,294.5420026163424,649.4270359361645,0,,primary,primary_through_2022_extension_after,0.7257244445718765,0.967632592762502,0.719891857365319,0.7257244445718765,0.967632592762502,0.967632592762502,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.1526610576197412,0.1680112367529956,0.9086359970326168,0.9393872537470837,0.9606707925481988,0.368943731196811,0.4363738615511258,2.079441541679836,1.791759469228055,6.999999999999998,0.1399999999999999,2.079441541679836,1.0986122886681098,3.784189633918261,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.5404212727957614,3.2727620133589115,3.068809480761087,2661500.000000002,6387600.000000005,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.5632899010458235,1.0,-0.0528359786507789,-0.0157695646153273,0.0,0.2876820724517812,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,943.969038552507,2661500.000000002,2214.339872,54362.27203039857,0.5357310279540023,10.0,10611.6
BRA,Brazil,2024,724.436607374899,latest_Data_raw_source_native_anchor,1,,solar_pv,2024,0.2731851683219029,197.9053365242601,526.531270850639,1,,,,0.7484384036776359,,,,0.9979178715701812,,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,,legacy_common_annual_price_contrast_extended_to_new_destination,,0.1526610576197412,0.1680112367529956,0.9086359970326168,,,,,0.0,0.0,,,,,,not_used_procurement_adapter_only,,,,,,,,7775425.0,,,,,,,,LATEST_SAMPLE_RAW_TRADE;GLOBAL_PRICE_PROXY;FIXED_DEPENDENCY;STRUCTURE_PROXY;TARIFF_APPLICATION_ASSUMED;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,,1.0000000000000002,0.7822241739646847,0.2883707572840275,1.0,,,,,latest_sample_extension_v1,2875444624.0,2869457579.0,2875444624.0,2875444624.0,0.0,577990.0,value,0.9979178715701812,0.9942199610852754,0.9986001710096646,1.0,1.0,854143.0,Review1\learning_trade_model\data\raw\comtrade\bilateral_imports_raw.csv,direct_importer_original_classification,True,-0.9652050696317598,0.7484384036776359,IRENA_observed_module_cost,source_native_power_basis_unverified,724.436607374899,7775425.0,2214.339872,54362.27203039857,0.2936020014545247,10.0,10611.6
DEU,Germany,2024,592.966548401822,latest_Data_raw_source_native_anchor,1,11.414472150689996,solar_pv,2024,0.3453833392980639,204.80076657906832,388.1657818227537,1,204.80076657906832,primary,primary_through_2022_extension_after,0.6422291151530999,0.8563054868707999,0.0906884883973497,0.6422291151530999,0.8563054868707999,0.8563054868707999,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.1526610576197412,0.1680112367529956,0.9086359970326168,0.9393872537470837,0.9606707925481988,0.368943731196811,0.4363738615511258,2.5649493574615367,3.6635616461296463,12.0,0.0449438202247191,2.5649493574615367,1.9459101490553128,5.545177444479562,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.441894820397375,5.0146205769238685,4.640788115959838,7842500.0,18822000.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.4085081068364409,1.0,-0.0380372670225927,-0.0224312786808516,0.0,-1.0986122886681096,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,592.966548401822,7842500.0,2214.339872,54362.27203039857,0.3700388752093839,10.0,10611.6
ESP,Spain,2024,822.124441268123,latest_Data_raw_source_native_anchor,1,10.47719028055067,solar_pv,2024,0.347727399579527,285.875194092936,536.249247175187,1,285.875194092936,primary,primary_through_2022_extension_after,0.5650213426065295,0.7533617901420393,0.7533617901420393,0.5650213426065295,0.7533617901420393,0.7533617901420393,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.1526610576197412,0.1680112367529956,0.9086359970326168,0.9393872537470837,0.9606707925481988,0.368943731196811,0.4363738615511258,1.791759469228055,2.3978952727983707,5.0,0.1428571428571428,1.791759469228055,0.6931471805599453,3.4339872044851463,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.740477313913274,3.386517215456,3.118476072756021,3121630.000000001,7491912.000000002,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2829948316804992,1.0,-0.0261956707740351,-0.0268070961637239,0.0,-0.6061358035703157,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,822.124441268123,3121630.000000001,2214.339872,54362.27203039857,0.222160926953235,10.0,10611.6
FRA,France,2024,1103.95801624094,latest_Data_raw_source_native_anchor,1,10.073237584480854,solar_pv,2024,0.3465553694387942,382.5825781632973,721.3754380776427,0,,primary,primary_through_2022_extension_after,0.6175302472671373,0.8233736630228499,0.392677859578846,0.6175302472671373,0.8233736630228499,0.8233736630228499,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.1526610576197412,0.1680112367529956,0.9086359970326168,0.9393872537470837,0.9606707925481988,0.368943731196811,0.4363738615511258,1.3862943611198906,2.4849066497880004,3.0,0.019108280254777,1.3862943611198906,2.079441541679836,5.043425116919247,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,4.446474263258961,4.07176173768455,3.741249662164946,2666760.0,6400224.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2339896337025985,1.0,-0.0216100538876853,-0.0364641106644403,0.0,-1.0986122886681098,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1103.95801624094,2666760.0,2214.339872,54362.27203039857,0.1920508407447017,10.0,10611.6
IND,India,2024,525.167420275871,latest_Data_raw_source_native_anchor,1,11.349424029442025,solar_pv,2024,0.3243324607329846,170.32884171486674,354.8385785610043,1,170.32884171486674,primary,primary_through_2022_extension_after,0.6031557659509533,0.8042076879346044,0.8042076879346044,0.6031557659509533,0.8042076879346044,0.8042076879346044,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.1526610576197412,0.1680112367529956,0.9086359970326168,0.9393872537470837,0.9606707925481988,0.368943731196811,0.4363738615511258,0.0,1.3862943611198906,0.0,0.0,0.0,0.0,1.791759469228055,assumed_calendar_or_sparse_completion,lag1_log1p_citations,True,2010.0,False,2.484391919586472,2.060248708450464,1.7061832575435296,12087359.999999994,29009663.999999985,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2594271375739698,1.0,-0.0239877203965639,-0.0326955741788006,-1.1102230246251563e-16,-1.3862943611198906,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,525.167420275871,12087359.999999994,2214.339872,54362.27203039857,0.2094730271247598,10.0,10611.6
ITA,Italy,2024,804.160222542566,latest_Data_raw_source_native_anchor,1,10.469445472284166,solar_pv,2024,0.4315494531767302,347.0349043047221,457.1253182378439,1,347.03490430472226,primary,primary_through_2022_extension_after,0.1531401122085011,0.2041868162780014,0.0237258564179521,0.1531401122085011,0.2041868162780014,0.2041868162780014,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.1526610576197412,0.1680112367529956,0.9086359970326168,0.9393872537470837,0.9606707925481988,0.368943731196811,0.4363738615511258,1.0986122886681098,1.3862943611198906,2.0000000000000004,0.025,1.0986122886681098,1.791759469228055,4.3694478524670215,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,3.537720100431446,3.272913017792475,3.0456630791943486,3042875.0,7302900.0,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.2994140675067587,1.0,-0.027736800879294,0.013646503575923,0.0,-0.2876820724517808,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,804.160222542566,3042875.0,2214.339872,54362.27203039857,0.2937826984300906,10.0,10611.6
JPN,Japan,2024,1911.45068262187,latest_Data_raw_source_native_anchor,1,11.55677582934611,solar_pv,2024,0.1273584905660374,243.43947373014333,1668.0112088917267,1,243.43947373014348,primary,primary_through_2022_extension_after,0.2061694811476633,0.8246779245906534,0.3761324175655694,0.2061694811476633,0.8246779245906534,0.8246779245906534,0.25,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.1526610576197412,0.1680112367529956,0.9086359970326168,0.9393872537470837,0.9606707925481988,0.368943731196811,0.4363738615511258,2.19722457733622,3.218875824868201,8.000000000000002,0.0747663551401869,2.19722457733622,2.079441541679836,4.605170185988092,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,5.39611608507966,5.003254529537076,4.643760125453951,1266665.000000001,3039996.0000000023,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.0984915222542993,1.0,-0.0090393114861768,-0.0099768236451708,0.0,-1.021651247531981,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1911.45068262187,1266665.000000001,2214.339872,54362.27203039857,0.0954023884591692,10.0,10611.6
KOR,South Korea,2024,1262.22277580071,latest_Data_raw_source_native_anchor,1,10.248312805378497,solar_pv,2024,0.3297900183205496,416.2684723559311,845.9543034447788,1,416.2684723559312,primary,primary_through_2022_extension_after,0.4904537455585865,0.980907491117173,0.0736831170530375,0.4904537455585865,0.980907491117173,0.980907491117173,0.5,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.1526610576197412,0.1680112367529956,0.9086359970326168,0.9393872537470837,0.9606707925481988,0.368943731196811,0.4363738615511258,3.4011973816621555,2.995732273553991,29.000000000000004,0.1602209944751381,3.4011973816621555,2.8903717578961645,5.030437921392435,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,6.103386677809545,5.831172813448007,5.581514818389564,1576014.9999999995,3782435.999999999,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.0,0.7822241739646847,0.188465819333567,1.0,-0.0173689625723358,-0.0284758517394606,0.0,0.4054651081081646,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1262.22277580071,1576014.9999999995,2214.339872,54362.27203039857,0.1616373379086477,10.0,10611.6
USA,United States,2024,1058.0371018079,latest_Data_raw_source_native_anchor,1,12.020567546639302,solar_pv,2024,0.2997176735129371,317.1124186442344,740.9246831636656,1,317.1124186442344,primary,primary_through_2022_extension_after,0.0012066789873048,0.0016089053164065,0.0016089053164065,0.0012066789873048,0.0016089053164065,0.0016089053164065,0.75,S2_FIXED_BASE_TRADE_GROUP,value_share_proxy,PV_P2_index_bridge_2017_2024,imputed_independent_index_bridge,manufacture_origin_quote_or_explicit_index_bridge; market_preborder_basis_assumed,0.1526610576197412,0.1680112367529956,0.9086359970326168,0.9393872537470837,0.9606707925481988,0.368943731196811,0.4363738615511258,4.852030263919617,5.153291594497779,126.99999999999996,0.1299897645854656,4.852030263919617,4.382026634673881,6.746412128573375,observed_counts_definition_unverified,lag1_log1p_citations,True,2010.0,False,7.130695440514673,6.791601993680277,6.508635413966855,18833849.999999996,45201239.99999998,reported_additions_gross_net_unverified_times_assumed_utility_share,utility_scale_investment_proxy_with_assumed_50pct_capacity_share,10_countries,not_applicable_solar_pv,official_policy_anchors_with_firm_coverage_assumptions,representative_main_policy_coverage_assumption,A_TIC_INTERP;A_TIC_INDEX;A_STRUCTURE;A_MODULE;A_PRICE_BRIDGE;A_PRICE_TAX;A_TWO_BASKET;A_IMPORT;A_VALUE_QUANTITY;A_HS;A_CIT_ZERO;A_CIT_FILL;A_CIT_PRE;A_CIT_TAIL;A_CAPACITY;A_POWER;A_SCOPE;A_TARIFF_FILL;A_POLICY_COVER;A_EU_FLOOR;A_EU_MIX;A_FX;A_POLICY_UNKNOWN;A_PASS;A_REFERENCE;FINAL_PRICE_QUALITY;S2_FIXED_BASE_TRADE_GROUP;TRUE_BORDER_FREEZE;K_DEFINITION_UNVERIFIED;CAPACITY_SCOPE_PROXY;SOURCE_NATIVE_POWER_BASIS;UNDO_LEGACY_ASSUMED_DC_CONVERSION,C,Conditional cross-border cost channels; input corrections fixed without inspecting contribution signs. No causal identification.,1.5570529411413097,0.7822241739646847,0.2885153322458873,1.0517573770491804,-0.0267135669067932,0.0266033138065668,0.0006106515081934,-0.3012613305781624,legacy_retained_unchanged,,,,,,,,,,,,,,,,,,,,source_native_power_basis_unverified,1058.0371018079,18833850.0,2214.339872,54362.27203039857,0.2707293689466955,10.0,10611.6
